Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
8:00:00 AM,,Wednesday,131.0,19.0,26.0,1.0,177.0,heavy
8:15:00 AM,25.0,Wednesday,,23.0,21.0,3.0,180.0,heavy
8:30:00 AM,25.0,Wednesday,123.0,17.0,50.0,1.0,191.0,heavy
8:45:00 AM,25.0,Wednesday,124.0,21.0,35.0,2.0,182.0,heavy
9:00:00 AM,25.0,Wednesday,,26.0,20.0,4.0,186.0,heavy
9:15:00 AM,25.0,Wednesday,92.0,,39.0,19.0,160.0,high
9:30:00 AM,25.0,Wednesday,82.0,7.0,13.0,19.0,121.0,normal
9:45:00 AM,25.0,Wednesday,,2.0,,,99.0,normal
10:00:00 AM,25.0,Wednesday,24.0,17.0,17.0,,67.0,normal
10:15:00 AM,25.0,Wednesday,42.0,19.0,17.0,12.0,90.0,normal
10:30:00 AM,,Wednesday,100.0,12.0,5.0,23.0,140.0,high
10:45:00 AM,25.0,Wednesday,11.0,,30.0,22.0,88.0,normal
11:00:00 AM,25.0,Wednesday,27.0,7.0,10.0,22.0,66.0,normal
11:15:00 AM,,Wednesday,38.0,7.0,11.0,20.0,76.0,normal
11:30:00 AM,,Wednesday,49.0,10.0,6.0,27.0,92.0,normal
11:45:00 AM,25.0,,66.0,9.0,7.0,28.0,110.0,normal
12:00:00 PM,25.0,Wednesday,70.0,8.0,3.0,22.0,103.0,
12:15:00 PM,25.0,Wednesday,58.0,7.0,6.0,27.0,98.0,normal
12:30:00 PM,25.0,Wednesday,53.0,9.0,13.0,,104.0,normal
12:45:00 PM,25.0,Wednesday,22.0,5.0,,26.0,59.0,normal
1:00:00 PM,25.0,,40.0,10.0,11.0,28.0,89.0,normal
1:15:00 PM,25.0,Wednesday,58.0,13.0,10.0,12.0,93.0,low
1:30:00 PM,,Wednesday,60.0,25.0,24.0,17.0,126.0,normal
1:45:00 PM,25.0,Wednesday,25.0,11.0,24.0,17.0,,normal
2:00:00 PM,25.0,Wednesday,22.0,28.0,,18.0,,normal
2:15:00 PM,25.0,Wednesday,6.0,11.0,37.0,15.0,69.0,normal
2:30:00 PM,25.0,Wednesday,92.0,18.0,34.0,18.0,162.0,high
2:45:00 PM,25.0,Wednesday,97.0,,38.0,20.0,172.0,heavy
3:00:00 PM,25.0,Wednesday,92.0,18.0,31.0,6.0,147.0,high
3:15:00 PM,25.0,Wednesday,,12.0,17.0,16.0,119.0,normal
3:30:00 PM,25.0,Wednesday,67.0,22.0,,5.0,101.0,low
3:45:00 PM,25.0,Wednesday,,20.0,25.0,15.0,144.0,normal
4:00:00 PM,25.0,Wednesday,,15.0,42.0,8.0,209.0,heavy
4:15:00 PM,25.0,Wednesday,120.0,11.0,47.0,7.0,185.0,heavy
,25.0,Wednesday,108.0,10.0,36.0,6.0,,high
4:45:00 PM,25.0,Wednesday,141.0,13.0,50.0,6.0,210.0,heavy
5:00:00 PM,25.0,Wednesday,121.0,37.0,29.0,8.0,195.0,heavy
,25.0,Wednesday,142.0,40.0,22.0,6.0,,heavy
5:30:00 PM,25.0,Wednesday,137.0,23.0,28.0,7.0,195.0,heavy
5:45:00 PM,25.0,Wednesday,117.0,10.0,27.0,8.0,162.0,high
6:00:00 PM,25.0,Wednesday,100.0,16.0,37.0,7.0,160.0,
6:15:00 PM,25.0,Wednesday,,11.0,42.0,8.0,,heavy
6:30:00 PM,25.0,Wednesday,148.0,,39.0,,220.0,heavy
6:45:00 PM,25.0,Wednesday,65.0,18.0,,21.0,124.0,high
7:00:00 PM,25.0,,75.0,9.0,14.0,6.0,104.0,low
7:15:00 PM,25.0,,85.0,15.0,20.0,29.0,149.0,high
7:30:00 PM,25.0,Wednesday,57.0,21.0,20.0,18.0,116.0,normal
7:45:00 PM,25.0,Wednesday,50.0,7.0,13.0,,100.0,normal
8:00:00 PM,25.0,Wednesday,87.0,21.0,14.0,34.0,,high
8:15:00 PM,25.0,Wednesday,64.0,24.0,11.0,6.0,105.0,low
8:30:00 PM,25.0,Wednesday,76.0,6.0,18.0,14.0,114.0,normal
,25.0,Wednesday,69.0,11.0,,8.0,100.0,low
9:00:00 PM,25.0,Wednesday,76.0,9.0,17.0,14.0,116.0,normal
9:15:00 PM,25.0,Wednesday,94.0,8.0,15.0,5.0,122.0,normal
,,Wednesday,104.0,10.0,16.0,33.0,163.0,high
9:45:00 PM,25.0,Wednesday,98.0,13.0,,33.0,157.0,high
10:00:00 PM,25.0,Wednesday,13.0,5.0,0.0,18.0,36.0,normal
10:15:00 PM,25.0,Wednesday,17.0,1.0,0.0,11.0,29.0,low
10:30:00 PM,25.0,Wednesday,18.0,2.0,,34.0,55.0,normal
10:45:00 PM,25.0,Wednesday,11.0,1.0,0.0,35.0,47.0,normal
11:00:00 PM,25.0,Wednesday,17.0,4.0,0.0,11.0,32.0,low
11:15:00 PM,25.0,Wednesday,17.0,1.0,1.0,23.0,42.0,normal
11:30:00 PM,25.0,Wednesday,17.0,2.0,,23.0,42.0,normal
11:45:00 PM,25.0,Wednesday,16.0,4.0,1.0,30.0,51.0,normal
12:00:00 AM,26.0,Thursday,15.0,5.0,1.0,23.0,44.0,normal
12:15:00 AM,26.0,Thursday,18.0,0.0,0.0,31.0,49.0,normal
12:30:00 AM,26.0,Thursday,10.0,1.0,,,28.0,normal
12:45:00 AM,,Thursday,13.0,2.0,0.0,,47.0,normal
1:00:00 AM,26.0,Thursday,16.0,1.0,0.0,38.0,,normal
1:15:00 AM,26.0,Thursday,11.0,4.0,0.0,32.0,47.0,normal
1:30:00 AM,26.0,Thursday,12.0,2.0,0.0,26.0,40.0,normal
1:45:00 AM,26.0,Thursday,14.0,2.0,1.0,14.0,31.0,normal
2:00:00 AM,26.0,Thursday,18.0,2.0,0.0,37.0,57.0,normal
2:15:00 AM,26.0,Thursday,17.0,1.0,1.0,22.0,41.0,normal
2:30:00 AM,26.0,,12.0,3.0,0.0,29.0,44.0,normal
2:45:00 AM,26.0,Thursday,20.0,5.0,0.0,30.0,55.0,normal
3:00:00 AM,26.0,Thursday,17.0,5.0,1.0,,42.0,normal
3:15:00 AM,26.0,Thursday,12.0,0.0,1.0,33.0,46.0,normal
3:30:00 AM,26.0,Thursday,,1.0,0.0,20.0,40.0,
,26.0,Thursday,11.0,4.0,1.0,38.0,54.0,normal
4:00:00 AM,26.0,Thursday,14.0,5.0,0.0,,58.0,normal
4:15:00 AM,26.0,Thursday,102.0,20.0,4.0,12.0,138.0,normal
4:30:00 AM,26.0,Thursday,92.0,4.0,6.0,18.0,120.0,normal
4:45:00 AM,26.0,Thursday,54.0,14.0,10.0,16.0,94.0,normal
5:00:00 AM,26.0,Thursday,55.0,15.0,1.0,10.0,81.0,
5:15:00 AM,26.0,Thursday,64.0,27.0,5.0,,,low
5:30:00 AM,26.0,Thursday,52.0,13.0,5.0,,85.0,normal
5:45:00 AM,26.0,Thursday,,11.0,4.0,3.0,91.0,low
6:00:00 AM,,Thursday,106.0,,45.0,,183.0,heavy
6:15:00 AM,26.0,Thursday,145.0,21.0,40.0,5.0,211.0,heavy
6:30:00 AM,26.0,Thursday,133.0,19.0,28.0,5.0,185.0,heavy
6:45:00 AM,,Thursday,117.0,31.0,49.0,,197.0,heavy
7:00:00 AM,26.0,Thursday,146.0,17.0,34.0,0.0,197.0,heavy
7:15:00 AM,26.0,Thursday,101.0,35.0,42.0,3.0,181.0,heavy
7:30:00 AM,26.0,Thursday,,28.0,32.0,,164.0,high
7:45:00 AM,26.0,,150.0,10.0,26.0,0.0,186.0,heavy
8:00:00 AM,26.0,Thursday,135.0,23.0,48.0,0.0,206.0,heavy
8:15:00 AM,26.0,Thursday,104.0,10.0,48.0,,164.0,high
8:30:00 AM,26.0,Thursday,144.0,39.0,50.0,1.0,234.0,heavy
8:45:00 AM,26.0,Thursday,132.0,10.0,49.0,0.0,,heavy
,26.0,Thursday,142.0,19.0,31.0,1.0,193.0,heavy
9:15:00 AM,26.0,Thursday,45.0,4.0,30.0,29.0,108.0,normal
9:30:00 AM,26.0,Thursday,,24.0,10.0,5.0,66.0,low
9:45:00 AM,26.0,,85.0,3.0,14.0,,118.0,
10:00:00 AM,26.0,Thursday,84.0,11.0,27.0,26.0,148.0,high
10:15:00 AM,26.0,Thursday,90.0,,10.0,20.0,124.0,normal
10:30:00 AM,26.0,Thursday,13.0,19.0,39.0,12.0,83.0,normal
10:45:00 AM,26.0,Thursday,11.0,1.0,,9.0,58.0,normal
11:00:00 AM,26.0,,57.0,10.0,4.0,27.0,98.0,normal
11:15:00 AM,26.0,Thursday,52.0,10.0,9.0,23.0,94.0,normal
11:30:00 AM,26.0,Thursday,38.0,7.0,13.0,21.0,79.0,normal
11:45:00 AM,26.0,Thursday,,7.0,15.0,24.0,81.0,
12:00:00 PM,26.0,,60.0,10.0,12.0,21.0,103.0,normal
12:15:00 PM,26.0,Thursday,70.0,10.0,3.0,30.0,113.0,high
12:30:00 PM,26.0,Thursday,34.0,,6.0,,78.0,normal
12:45:00 PM,26.0,Thursday,44.0,6.0,4.0,27.0,81.0,normal
1:00:00 PM,,Thursday,21.0,5.0,4.0,25.0,55.0,normal
1:15:00 PM,26.0,Thursday,106.0,10.0,11.0,11.0,138.0,normal
1:30:00 PM,26.0,Thursday,,30.0,,10.0,154.0,high
1:45:00 PM,26.0,Thursday,57.0,,9.0,17.0,95.0,normal
2:00:00 PM,26.0,Thursday,60.0,18.0,21.0,10.0,109.0,normal
,26.0,Thursday,79.0,,34.0,8.0,138.0,high
2:30:00 PM,26.0,Thursday,78.0,29.0,22.0,13.0,142.0,normal
2:45:00 PM,26.0,Thursday,69.0,14.0,,18.0,133.0,high
3:00:00 PM,26.0,,84.0,25.0,5.0,9.0,123.0,normal
3:15:00 PM,26.0,Thursday,62.0,11.0,28.0,5.0,106.0,normal
3:30:00 PM,26.0,Thursday,33.0,17.0,22.0,18.0,90.0,normal
3:45:00 PM,26.0,,14.0,21.0,23.0,6.0,64.0,
4:00:00 PM,26.0,Thursday,127.0,,40.0,5.0,199.0,heavy
4:15:00 PM,26.0,,136.0,10.0,27.0,7.0,,heavy
4:30:00 PM,26.0,Thursday,148.0,14.0,37.0,9.0,208.0,heavy
4:45:00 PM,26.0,Thursday,122.0,16.0,,6.0,172.0,heavy
5:00:00 PM,26.0,,132.0,12.0,45.0,9.0,198.0,heavy
,26.0,Thursday,136.0,,29.0,10.0,,heavy
5:30:00 PM,,Thursday,103.0,33.0,48.0,10.0,194.0,heavy
5:45:00 PM,26.0,Thursday,132.0,37.0,23.0,10.0,,heavy
6:00:00 PM,26.0,Thursday,136.0,39.0,,6.0,220.0,heavy
6:15:00 PM,26.0,Thursday,120.0,24.0,36.0,5.0,185.0,heavy
6:30:00 PM,26.0,Thursday,126.0,34.0,38.0,9.0,207.0,heavy
6:45:00 PM,26.0,Thursday,80.0,22.0,14.0,18.0,134.0,normal
7:00:00 PM,26.0,Thursday,99.0,9.0,15.0,29.0,152.0,high
7:15:00 PM,26.0,Thursday,81.0,21.0,19.0,7.0,,normal
7:30:00 PM,26.0,,,9.0,16.0,26.0,138.0,high
7:45:00 PM,26.0,Thursday,80.0,17.0,13.0,30.0,140.0,
8:00:00 PM,26.0,,91.0,,18.0,9.0,136.0,normal
8:15:00 PM,26.0,Thursday,,19.0,,13.0,,normal
8:30:00 PM,,Thursday,107.0,19.0,10.0,23.0,159.0,high
8:45:00 PM,26.0,,98.0,11.0,14.0,,150.0,high
9:00:00 PM,26.0,Thursday,,18.0,20.0,22.0,158.0,high
9:15:00 PM,26.0,Thursday,102.0,5.0,12.0,17.0,136.0,normal
9:30:00 PM,26.0,,62.0,13.0,16.0,28.0,119.0,high
9:45:00 PM,26.0,Thursday,101.0,,12.0,,163.0,
10:00:00 PM,26.0,Thursday,17.0,5.0,1.0,16.0,39.0,normal
10:15:00 PM,26.0,Thursday,10.0,4.0,,37.0,52.0,normal
10:30:00 PM,26.0,Thursday,16.0,4.0,0.0,35.0,55.0,normal
10:45:00 PM,26.0,Thursday,17.0,2.0,0.0,,36.0,normal
11:00:00 PM,26.0,,17.0,0.0,,27.0,44.0,normal
11:15:00 PM,26.0,Thursday,17.0,4.0,1.0,,47.0,normal
11:30:00 PM,26.0,Thursday,15.0,2.0,,15.0,32.0,normal
11:45:00 PM,26.0,Thursday,20.0,0.0,1.0,,33.0,low
12:00:00 AM,27.0,Friday,16.0,3.0,0.0,,47.0,normal
12:15:00 AM,27.0,,13.0,2.0,1.0,,44.0,normal
12:30:00 AM,27.0,Friday,15.0,5.0,0.0,26.0,46.0,normal
12:45:00 AM,27.0,Friday,15.0,2.0,1.0,16.0,34.0,normal
1:00:00 AM,,Friday,,3.0,0.0,26.0,41.0,
1:15:00 AM,27.0,Friday,15.0,5.0,0.0,27.0,47.0,normal
1:30:00 AM,27.0,Friday,20.0,2.0,,17.0,39.0,normal
1:45:00 AM,27.0,,12.0,2.0,0.0,16.0,30.0,normal
2:00:00 AM,27.0,Friday,19.0,,0.0,38.0,58.0,normal
2:15:00 AM,,,16.0,1.0,1.0,32.0,50.0,normal
2:30:00 AM,27.0,Friday,12.0,0.0,0.0,11.0,23.0,low
2:45:00 AM,27.0,,16.0,5.0,1.0,,51.0,normal
3:00:00 AM,27.0,Friday,19.0,5.0,1.0,18.0,43.0,
3:15:00 AM,27.0,,11.0,0.0,0.0,15.0,26.0,
3:30:00 AM,27.0,Friday,15.0,4.0,1.0,17.0,37.0,normal
3:45:00 AM,27.0,,20.0,1.0,0.0,23.0,44.0,normal
,27.0,Friday,10.0,,0.0,36.0,50.0,normal
4:15:00 AM,27.0,Friday,39.0,14.0,0.0,15.0,68.0,normal
4:30:00 AM,27.0,Friday,33.0,7.0,3.0,10.0,53.0,low
4:45:00 AM,27.0,,,8.0,7.0,,107.0,normal
5:00:00 AM,27.0,Friday,80.0,18.0,6.0,11.0,115.0,normal
5:15:00 AM,,Friday,53.0,11.0,7.0,15.0,,normal
5:30:00 AM,27.0,Friday,73.0,17.0,6.0,13.0,109.0,normal
5:45:00 AM,27.0,Friday,77.0,20.0,4.0,13.0,114.0,normal
6:00:00 AM,27.0,Friday,76.0,14.0,1.0,,103.0,low
,27.0,Friday,58.0,14.0,0.0,15.0,87.0,normal
6:30:00 AM,27.0,Friday,57.0,,7.0,13.0,95.0,
6:45:00 AM,27.0,Friday,80.0,16.0,0.0,10.0,106.0,low
7:00:00 AM,27.0,Friday,,7.0,1.0,13.0,59.0,normal
7:15:00 AM,27.0,Friday,53.0,20.0,,12.0,91.0,low
,27.0,,30.0,9.0,7.0,,,low
7:45:00 AM,,Friday,50.0,19.0,4.0,10.0,83.0,
8:00:00 AM,27.0,,31.0,,3.0,,62.0,normal
8:15:00 AM,27.0,Friday,28.0,,5.0,10.0,,low
,27.0,Friday,31.0,15.0,4.0,,62.0,low
8:45:00 AM,,Friday,52.0,19.0,0.0,10.0,81.0,low
9:00:00 AM,27.0,Friday,42.0,,2.0,13.0,66.0,normal
9:15:00 AM,27.0,Friday,151.0,55.0,,2.0,,heavy
9:30:00 AM,,Friday,180.0,69.0,29.0,1.0,279.0,heavy
9:45:00 AM,27.0,Friday,149.0,41.0,23.0,3.0,216.0,heavy
10:00:00 AM,27.0,Friday,167.0,60.0,27.0,,257.0,heavy
10:15:00 AM,27.0,Friday,134.0,45.0,22.0,3.0,204.0,heavy
10:30:00 AM,27.0,Friday,180.0,62.0,,4.0,272.0,
10:45:00 AM,27.0,Friday,156.0,54.0,25.0,3.0,238.0,heavy
,,Friday,171.0,60.0,18.0,1.0,,heavy
11:15:00 AM,27.0,Friday,174.0,53.0,10.0,3.0,240.0,heavy
11:30:00 AM,27.0,Friday,154.0,61.0,16.0,3.0,234.0,heavy
11:45:00 AM,27.0,Friday,161.0,53.0,11.0,1.0,226.0,heavy
12:00:00 PM,27.0,Friday,148.0,48.0,13.0,2.0,211.0,heavy
12:15:00 PM,27.0,Friday,,,27.0,,225.0,heavy
12:30:00 PM,27.0,Friday,143.0,68.0,16.0,0.0,227.0,heavy
12:45:00 PM,27.0,Friday,152.0,51.0,22.0,2.0,227.0,heavy
1:00:00 PM,27.0,Friday,132.0,58.0,15.0,4.0,209.0,heavy
1:15:00 PM,27.0,Friday,155.0,58.0,,4.0,,heavy
1:30:00 PM,27.0,Friday,144.0,,12.0,3.0,,heavy
1:45:00 PM,27.0,Friday,161.0,51.0,20.0,1.0,233.0,heavy
2:00:00 PM,27.0,Friday,137.0,46.0,13.0,2.0,198.0,heavy
2:15:00 PM,27.0,,149.0,61.0,16.0,1.0,227.0,heavy
2:30:00 PM,,Friday,158.0,,20.0,1.0,225.0,heavy
2:45:00 PM,27.0,,134.0,65.0,22.0,0.0,221.0,heavy
3:00:00 PM,27.0,Friday,134.0,65.0,10.0,2.0,211.0,heavy
3:15:00 PM,27.0,Friday,73.0,24.0,4.0,,101.0,low
3:30:00 PM,27.0,Friday,64.0,23.0,21.0,,109.0,normal
3:45:00 PM,27.0,Friday,51.0,,25.0,2.0,105.0,normal
4:00:00 PM,27.0,Friday,80.0,22.0,17.0,0.0,119.0,normal
4:15:00 PM,27.0,Friday,61.0,26.0,8.0,0.0,95.0,low
4:30:00 PM,27.0,Friday,75.0,24.0,,0.0,,low
4:45:00 PM,27.0,Friday,82.0,20.0,,2.0,119.0,normal
5:00:00 PM,27.0,Friday,53.0,28.0,21.0,1.0,103.0,normal
5:15:00 PM,27.0,Friday,68.0,29.0,14.0,0.0,111.0,low
5:30:00 PM,27.0,Friday,63.0,28.0,22.0,0.0,113.0,normal
5:45:00 PM,27.0,Friday,,30.0,20.0,1.0,,normal
6:00:00 PM,27.0,Friday,66.0,23.0,10.0,0.0,99.0,low
6:15:00 PM,27.0,Friday,50.0,23.0,1.0,0.0,74.0,low
6:30:00 PM,27.0,,60.0,29.0,22.0,2.0,,normal
,27.0,Friday,75.0,26.0,11.0,0.0,112.0,normal
7:00:00 PM,27.0,Friday,,22.0,18.0,2.0,123.0,normal
7:15:00 PM,27.0,Friday,33.0,6.0,0.0,4.0,43.0,low
7:30:00 PM,27.0,Friday,21.0,5.0,6.0,15.0,47.0,normal
7:45:00 PM,27.0,Friday,22.0,7.0,1.0,2.0,32.0,low
8:00:00 PM,27.0,Friday,31.0,6.0,0.0,15.0,52.0,normal
8:15:00 PM,27.0,Friday,41.0,8.0,3.0,,54.0,low
8:30:00 PM,27.0,,24.0,6.0,5.0,11.0,46.0,low
8:45:00 PM,27.0,Friday,45.0,6.0,,10.0,,low
9:00:00 PM,27.0,,,11.0,6.0,2.0,43.0,low
9:15:00 PM,27.0,Friday,47.0,6.0,2.0,12.0,67.0,low
9:30:00 PM,27.0,Friday,46.0,,1.0,,52.0,low
9:45:00 PM,27.0,Friday,26.0,3.0,2.0,3.0,34.0,low
10:00:00 PM,27.0,Friday,,4.0,0.0,39.0,63.0,normal
10:15:00 PM,27.0,Friday,20.0,1.0,1.0,27.0,,
10:30:00 PM,27.0,,19.0,0.0,1.0,17.0,,normal
10:45:00 PM,27.0,Friday,11.0,3.0,1.0,19.0,34.0,normal
11:00:00 PM,27.0,Friday,17.0,5.0,1.0,31.0,54.0,normal
11:15:00 PM,,Friday,,4.0,0.0,12.0,35.0,low
11:30:00 PM,27.0,Friday,11.0,1.0,0.0,38.0,50.0,normal
,27.0,Friday,12.0,,0.0,17.0,29.0,normal
12:00:00 AM,28.0,Saturday,18.0,,0.0,27.0,45.0,normal
,28.0,Saturday,19.0,4.0,0.0,14.0,37.0,
12:30:00 AM,,Saturday,13.0,2.0,0.0,28.0,43.0,normal
12:45:00 AM,28.0,Saturday,18.0,4.0,,23.0,46.0,normal
1:00:00 AM,28.0,Saturday,,0.0,0.0,11.0,31.0,low
1:15:00 AM,28.0,Saturday,11.0,4.0,,22.0,38.0,normal
1:30:00 AM,28.0,Saturday,15.0,2.0,0.0,18.0,35.0,normal
,28.0,Saturday,,,0.0,34.0,,normal
2:00:00 AM,28.0,,11.0,2.0,0.0,18.0,31.0,normal
2:15:00 AM,,Saturday,17.0,4.0,1.0,38.0,,normal
2:30:00 AM,28.0,Saturday,20.0,4.0,1.0,28.0,53.0,normal
2:45:00 AM,28.0,Saturday,19.0,,1.0,37.0,57.0,normal
,28.0,Saturday,10.0,2.0,,34.0,47.0,normal
3:15:00 AM,28.0,Saturday,19.0,0.0,0.0,17.0,36.0,normal
3:30:00 AM,28.0,,15.0,0.0,0.0,30.0,,normal
,28.0,Saturday,10.0,2.0,0.0,,43.0,normal
4:00:00 AM,,Saturday,18.0,3.0,0.0,17.0,38.0,normal
4:15:00 AM,28.0,Saturday,97.0,22.0,4.0,18.0,,normal
4:30:00 AM,28.0,Saturday,111.0,12.0,9.0,,149.0,normal
4:45:00 AM,28.0,,108.0,10.0,5.0,17.0,,normal
5:00:00 AM,28.0,Saturday,74.0,,10.0,20.0,128.0,normal
5:15:00 AM,28.0,Saturday,,4.0,,20.0,146.0,normal
,28.0,,91.0,16.0,5.0,11.0,123.0,normal
5:45:00 AM,28.0,Saturday,66.0,3.0,9.0,19.0,97.0,normal
6:00:00 AM,28.0,Saturday,104.0,32.0,23.0,5.0,164.0,normal
6:15:00 AM,,Saturday,128.0,18.0,31.0,3.0,180.0,heavy
,28.0,Saturday,,24.0,27.0,0.0,178.0,
6:45:00 AM,28.0,Saturday,130.0,31.0,22.0,0.0,183.0,heavy
7:00:00 AM,28.0,Saturday,108.0,13.0,38.0,1.0,160.0,high
,28.0,Saturday,116.0,22.0,,2.0,177.0,
7:30:00 AM,28.0,Saturday,143.0,28.0,27.0,4.0,202.0,heavy
7:45:00 AM,28.0,Saturday,118.0,32.0,21.0,,176.0,heavy
8:00:00 AM,28.0,Saturday,121.0,35.0,32.0,,188.0,heavy
8:15:00 AM,28.0,Saturday,109.0,28.0,39.0,2.0,178.0,heavy
8:30:00 AM,28.0,Saturday,135.0,11.0,23.0,5.0,174.0,heavy
8:45:00 AM,28.0,Saturday,100.0,30.0,29.0,2.0,161.0,high
9:00:00 AM,28.0,Saturday,138.0,32.0,26.0,4.0,200.0,heavy
9:15:00 AM,28.0,Saturday,29.0,9.0,21.0,23.0,82.0,normal
,,Saturday,36.0,17.0,7.0,,90.0,normal
9:45:00 AM,28.0,Saturday,42.0,9.0,37.0,28.0,116.0,high
10:00:00 AM,28.0,Saturday,80.0,6.0,12.0,6.0,,low
10:15:00 AM,,Saturday,37.0,21.0,28.0,6.0,92.0,normal
10:30:00 AM,28.0,Saturday,44.0,17.0,27.0,30.0,,high
,28.0,Saturday,25.0,12.0,13.0,5.0,55.0,low
,28.0,Saturday,36.0,9.0,,30.0,84.0,
11:15:00 AM,28.0,Saturday,63.0,7.0,10.0,29.0,109.0,normal
11:30:00 AM,28.0,Saturday,20.0,5.0,13.0,22.0,60.0,
11:45:00 AM,,Saturday,53.0,8.0,6.0,23.0,90.0,
12:00:00 PM,28.0,Saturday,41.0,7.0,5.0,26.0,79.0,normal
,28.0,Saturday,36.0,9.0,13.0,29.0,87.0,normal
12:30:00 PM,,,65.0,10.0,8.0,,105.0,
12:45:00 PM,28.0,Saturday,55.0,6.0,5.0,27.0,93.0,normal
1:00:00 PM,28.0,,63.0,,15.0,30.0,116.0,high
1:15:00 PM,28.0,Saturday,19.0,26.0,32.0,18.0,,normal
1:30:00 PM,,Saturday,,11.0,11.0,9.0,,normal
1:45:00 PM,28.0,Saturday,110.0,23.0,34.0,9.0,176.0,heavy
2:00:00 PM,28.0,,46.0,20.0,18.0,,89.0,normal
2:15:00 PM,28.0,Saturday,67.0,,10.0,20.0,109.0,normal
2:30:00 PM,28.0,Saturday,42.0,25.0,20.0,19.0,106.0,normal
2:45:00 PM,28.0,Saturday,87.0,17.0,18.0,6.0,128.0,normal
3:00:00 PM,28.0,,45.0,24.0,31.0,11.0,111.0,normal
3:15:00 PM,,Saturday,80.0,26.0,35.0,6.0,,high
3:30:00 PM,28.0,Saturday,83.0,18.0,6.0,15.0,122.0,normal
3:45:00 PM,28.0,Saturday,68.0,19.0,15.0,11.0,113.0,normal
4:00:00 PM,28.0,Saturday,101.0,37.0,48.0,9.0,195.0,heavy
4:15:00 PM,28.0,Saturday,149.0,32.0,29.0,10.0,220.0,heavy
,28.0,Saturday,136.0,21.0,33.0,9.0,,heavy
4:45:00 PM,28.0,Saturday,105.0,20.0,23.0,7.0,,normal
5:00:00 PM,28.0,Saturday,,12.0,20.0,8.0,165.0,normal
5:15:00 PM,28.0,Saturday,125.0,14.0,,5.0,170.0,heavy
5:30:00 PM,,Saturday,118.0,28.0,23.0,8.0,177.0,heavy
,28.0,Saturday,114.0,32.0,45.0,,197.0,heavy
6:00:00 PM,28.0,Saturday,123.0,37.0,46.0,8.0,214.0,heavy
6:15:00 PM,28.0,Saturday,115.0,23.0,22.0,7.0,167.0,normal
6:30:00 PM,28.0,Saturday,111.0,,35.0,10.0,181.0,heavy
6:45:00 PM,28.0,Saturday,66.0,8.0,11.0,9.0,94.0,low
7:00:00 PM,28.0,Saturday,103.0,12.0,17.0,,155.0,high
7:15:00 PM,28.0,,94.0,14.0,14.0,24.0,146.0,high
,28.0,Saturday,105.0,23.0,15.0,18.0,161.0,normal
7:45:00 PM,28.0,,53.0,22.0,14.0,35.0,124.0,high
8:00:00 PM,28.0,,74.0,10.0,12.0,32.0,128.0,high
8:15:00 PM,28.0,Saturday,71.0,24.0,15.0,,136.0,high
8:30:00 PM,28.0,Saturday,,21.0,15.0,32.0,129.0,
8:45:00 PM,28.0,Saturday,101.0,25.0,18.0,8.0,152.0,normal
9:00:00 PM,28.0,Saturday,104.0,22.0,10.0,14.0,150.0,normal
9:15:00 PM,28.0,Saturday,79.0,20.0,15.0,18.0,132.0,normal
9:30:00 PM,28.0,Saturday,70.0,20.0,11.0,14.0,115.0,normal
9:45:00 PM,28.0,Saturday,,16.0,14.0,,,high
10:00:00 PM,28.0,Saturday,20.0,5.0,0.0,21.0,46.0,normal
10:15:00 PM,28.0,,16.0,0.0,0.0,36.0,,normal
10:30:00 PM,28.0,Saturday,14.0,3.0,0.0,20.0,37.0,normal
10:45:00 PM,28.0,Saturday,14.0,1.0,1.0,30.0,46.0,normal
11:00:00 PM,28.0,Saturday,17.0,0.0,1.0,12.0,30.0,low
11:15:00 PM,28.0,Saturday,14.0,0.0,0.0,14.0,28.0,normal
,28.0,,18.0,5.0,0.0,40.0,63.0,normal
11:45:00 PM,28.0,,17.0,2.0,0.0,,37.0,normal
12:00:00 AM,29.0,,14.0,1.0,1.0,35.0,51.0,normal
12:15:00 AM,29.0,Sunday,14.0,2.0,1.0,26.0,,normal
12:30:00 AM,29.0,Sunday,16.0,0.0,1.0,37.0,54.0,normal
,29.0,Sunday,14.0,4.0,1.0,32.0,51.0,normal
1:00:00 AM,29.0,Sunday,19.0,5.0,0.0,12.0,36.0,low
1:15:00 AM,29.0,Sunday,11.0,0.0,1.0,31.0,43.0,normal
1:30:00 AM,29.0,Sunday,12.0,0.0,0.0,32.0,44.0,normal
1:45:00 AM,29.0,Sunday,12.0,3.0,0.0,,47.0,normal
2:00:00 AM,29.0,Sunday,18.0,4.0,1.0,31.0,54.0,normal
,29.0,Sunday,17.0,4.0,1.0,,42.0,
2:30:00 AM,29.0,Sunday,17.0,0.0,0.0,22.0,39.0,normal
2:45:00 AM,29.0,Sunday,19.0,2.0,1.0,12.0,34.0,low
3:00:00 AM,29.0,Sunday,18.0,2.0,1.0,19.0,40.0,normal
3:15:00 AM,29.0,Sunday,19.0,5.0,0.0,26.0,50.0,normal
3:30:00 AM,29.0,Sunday,19.0,5.0,1.0,35.0,60.0,normal
,,Sunday,,0.0,0.0,20.0,38.0,normal
4:00:00 AM,29.0,Sunday,16.0,,0.0,30.0,46.0,normal
,29.0,Sunday,114.0,30.0,9.0,7.0,160.0,normal
